82,136,82,27,77,59,86,11,109,104,89,100,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,77,59,86,11,109,104,89,100,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,77,59,86,11,109,104,89,100,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,77,59,86,11,109,104,89,100,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,77,59,86,11,109,104,89,100,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,77,59,86,11,109,104,89,100,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,77,59,86,11,109,104,89,100,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,77,59,86,11,109,104,89,100,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,76,59,86,11,109,104,89,100,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,76,58,86,11,109,104,89,99,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,75,58,86,11,109,104,89,99,180,0,0,0,0,0,0,0,0,0,0,0
82,136,82,27,74,57,86,12,109,104,89,98,180,0,0,0,0,0,0,0,0,0,0,0
82,135,82,27,72,56,86,12,109,104,89,97,180,0,0,0,0,0,0,0,0,0,0,0
82,135,82,27,71,55,86,12,109,104,89,96,180,0,0,0,0,0,0,0,0,0,0,0
82,135,82,27,69,54,86,12,109,104,89,95,180,0,0,0,0,0,0,0,0,0,0,0
82,135,82,27,68,53,86,13,109,104,89,94,180,0,0,0,0,0,0,0,0,0,0,0
82,134,82,27,66,51,86,13,109,104,89,92,180,0,0,0,0,0,0,0,0,0,0,0
82,134,82,27,64,50,86,13,109,104,89,91,180,0,0,0,0,0,0,0,0,0,0,0
82,134,82,27,63,49,86,14,109,104,89,90,180,0,0,0,0,0,0,0,0,0,0,0
82,134,82,27,61,48,86,14,109,104,89,89,180,0,0,0,0,0,0,0,0,0,0,0
82,134,82,27,60,47,86,14,109,104,89,88,180,0,0,0,0,0,0,0,0,0,0,0
82,133,82,27,58,46,86,14,109,104,89,87,180,0,0,0,0,0,0,0,0,0,0,0
82,133,82,27,57,45,86,14,109,104,89,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,82,27,57,45,86,15,109,104,89,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,82,27,57,44,86,15,109,104,89,87,180,0,0,0,0,0,0,0,0,0,0,0
82,133,82,27,57,44,86,15,109,104,89,87,180,0,0,0,0,0,0,0,0,0,0,0
82,133,82,28,57,44,86,15,109,104,89,87,180,0,0,0,0,0,0,0,0,0,0,0
82,133,83,30,60,44,86,15,109,104,89,87,180,0,0,0,0,0,0,0,0,0,0,0
82,133,84,33,63,45,86,15,109,104,89,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,85,36,67,45,86,15,109,104,89,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,87,40,72,45,86,15,109,104,89,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,89,45,77,45,86,15,109,104,89,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,91,49,81,45,86,15,109,104,89,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,92,53,86,45,86,14,109,104,89,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,94,56,89,45,86,14,110,104,88,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,96,58,92,45,86,14,110,104,88,86,180,0,0,0,0,0,0,0,0,0,0,0
82,133,97,59,93,46,86,14,110,104,88,87,180,0,0,0,0,0,0,0,0,0,0,0
82,133,97,59,93,46,86,14,110,104,88,87,180,0,0,0,0,0,0,0,0,0,0,0
82,133,98,59,93,46,86,14,110,104,88,87,180,0,0,0,0,0,0,0,0,0,0,0
82,133,99,57,91,46,86,14,110,104,88,87,180,0,0,0,0,0,0,0,0,0,0,0
82,133,99,57,91,46,86,14,110,104,88,87,180,0,0,0,0,0,0,0,0,0,0,0
82,134,99,55,89,47,86,14,111,104,87,88,180,0,0,0,0,0,0,0,0,0,0,0
82,134,100,52,85,47,86,14,111,104,87,88,180,0,0,0,0,0,0,0,0,0,0,0
82,134,100,49,82,48,86,14,112,104,86,89,180,0,0,0,0,0,0,0,0,0,0,0
82,134,100,49,82,48,86,14,112,104,86,89,180,0,0,0,0,0,0,0,0,0,0,0
82,134,100,45,78,48,86,14,112,104,86,89,180,0,0,0,0,0,0,0,0,0,0,0
82,134,100,41,74,49,86,13,113,104,85,90,180,0,0,0,0,0,0,0,0,0,0,0
82,134,100,41,74,49,86,13,113,104,85,90,180,0,0,0,0,0,0,0,0,0,0,0
82,134,100,38,71,50,86,13,114,104,84,91,180,0,0,0,0,0,0,0,0,0,0,0
82,135,99,34,68,51,86,13,115,104,83,92,180,0,0,0,0,0,0,0,0,0,0,0
82,135,99,34,68,51,86,13,115,104,83,92,180,0,0,0,0,0,0,0,0,0,0,0
82,135,98,31,66,53,86,13,116,104,82,94,180,0,0,0,0,0,0,0,0,0,0,0
